STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00194744,"MIDDLETON, MA US",2/27/15,0,0,30,5
USC00194744,"MIDDLETON, MA US",2/28/15,0,0,34,6
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/1/15,0,,28,-9
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/2/15,0.35,,17,8
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/3/15,0,,21,-12
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/4/15,0.03,,35,-8
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/5/15,0.14,,32,-1
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/6/15,0,,19,-17
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/7/15,0,,26,13
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/8/15,0.27,,25,12
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/9/15,0.21,,19,13
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/10/15,0,,35,17
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/11/15,0,,27,-3
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/12/15,0,,27,1
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/13/15,0,,16,-1
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/14/15,0.18,,20,-10
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/15/15,0.01,,15,-7
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/16/15,0,,15,-17
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/17/15,0,,23,0
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/18/15,0.01,,28,-13
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/19/15,0,,22,-1
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/20/15,0,,14,-10
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/21/15,0.22,,29,-19
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/22/15,0.03,,40,18
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/23/15,0,,27,-7
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/24/15,0,,17,-21
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/25/15,0,,31,5
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/26/15,0,,25,8
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/27/15,0,,25,-3
USW00054756,"ORANGE MUNICIPAL AIRPORT, MA US",2/28/15,0,,30,-13
USC00196938,"ROCHESTER, MA US",2/1/15,0,0,23,10
USC00196938,"ROCHESTER, MA US",2/2/15,0.29,3,33,13
USC00196938,"ROCHESTER, MA US",2/3/15,0.52,1,33,5
USC00196938,"ROCHESTER, MA US",2/4/15,0,0,25,0
USC00196938,"ROCHESTER, MA US",2/5/15,0,0,40,12
USC00196938,"ROCHESTER, MA US",2/6/15,0,0,36,0
USC00196938,"ROCHESTER, MA US",2/7/15,0,0,25,4
USC00196938,"ROCHESTER, MA US",2/8/15,0.18,2,29,23
USC00196938,"ROCHESTER, MA US",2/9/15,0.21,1.5,34,18
USC00196938,"ROCHESTER, MA US",2/10/15,0.38,6,31,19
USC00196938,"ROCHESTER, MA US",2/11/15,0,0,30,21
USC00196938,"ROCHESTER, MA US",2/12/15,0,0,25,16
USC00196938,"ROCHESTER, MA US",2/13/15,0,0,31,8
USC00196938,"ROCHESTER, MA US",2/14/15,0,0,19,-7
USC00196938,"ROCHESTER, MA US",2/15/15,0.65,15,28,-4
USC00196938,"ROCHESTER, MA US",2/16/15,0.06,2,21,-4
USC00196938,"ROCHESTER, MA US",2/17/15,0,0,20,0
USC00196938,"ROCHESTER, MA US",2/18/15,0.08,3,22,9
USC00196938,"ROCHESTER, MA US",2/19/15,0,0,32,16
USC00196938,"ROCHESTER, MA US",2/20/15,0,0,30,2
USC00196938,"ROCHESTER, MA US",2/21/15,0,0,18,-9
USC00196938,"ROCHESTER, MA US",2/22/15,0.58,0,39,-5
USC00196938,"ROCHESTER, MA US",2/23/15,0.11,0,38,27
USC00196938,"ROCHESTER, MA US",2/24/15,0,0,27,-6
USC00196938,"ROCHESTER, MA US",2/25/15,0.15,3,23,1
USC00196938,"ROCHESTER, MA US",2/26/15,0,0,37,17
USC00196938,"ROCHESTER, MA US",2/27/15,0.05,0,,4
USC00196938,"ROCHESTER, MA US",2/28/15,0,0,27,-1
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/9/15,0.8,5,,
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/10/15,0.7,5,,
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/16/15,0.74,14,,
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/22/15,0.44,0.7,,
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/23/15,0.2,0.3,,
US1MAPL0006,"MIDDLEBOROUGH 5.5 E, MA US",2/24/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/1/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/2/15,0.35,4,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/3/15,0.55,5.8,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/4/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/5/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/6/15,0.01,0.8,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/7/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/8/15,0.15,3.4,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/9/15,0.74,8.4,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/10/15,1.14,11.5,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/11/15,0.01,0.5,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/12/15,0.02,0.3,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/13/15,0.04,0.7,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/14/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/15/15,0.87,11.5,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/16/15,0.25,5,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/17/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/18/15,0.11,5.2,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/19/15,0.05,1.4,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/20/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/21/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/22/15,0.54,0.7,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/23/15,0.24,4.2,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/24/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/25/15,0.14,3.2,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/26/15,0,0,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/27/15,0.08,1.4,,
US1MAPL0005,"KINGSTON 3.3 WNW, MA US",2/28/15,0,0,,
USW00014739,"BOSTON, MA US",2/1/15,0,0,30,12
USW00014739,"BOSTON, MA US",2/2/15,0.78,16.2,31,10
USW00014739,"BOSTON, MA US",2/3/15,0,0,22,6
USW00014739,"BOSTON, MA US",2/4/15,0.01,0,38,14
USW00014739,"BOSTON, MA US",2/5/15,0.09,0.8,36,7
USW00014739,"BOSTON, MA US",2/6/15,0,0,21,5
USW00014739,"BOSTON, MA US",2/7/15,0.07,0.9,29,16
USW00014739,"BOSTON, MA US",2/8/15,0.37,7.4,29,13
USW00014739,"BOSTON, MA US",2/9/15,0.88,14.8,25,14
USW00014739,"BOSTON, MA US",2/10/15,0.05,0.7,30,14
USW00014739,"BOSTON, MA US",2/11/15,0.01,0.5,25,14
USW00014739,"BOSTON, MA US",2/12/15,0.03,1,30,16
USW00014739,"BOSTON, MA US",2/13/15,0,0,22,7
USW00014739,"BOSTON, MA US",2/14/15,0.23,3.2,30,3
USW00014739,"BOSTON, MA US",2/15/15,0.39,13,20,-2
USW00014739,"BOSTON, MA US",2/16/15,0,0,19,-3
USW00014739,"BOSTON, MA US",2/17/15,0.02,0.6,23,10
USW00014739,"BOSTON, MA US",2/18/15,0.01,0,29,17
USW00014739,"BOSTON, MA US",2/19/15,0.06,2.4,30,10
USW00014739,"BOSTON, MA US",2/20/15,0,0,20,5
USW00014739,"BOSTON, MA US",2/21/15,0.17,1.1,34,4
USW00014739,"BOSTON, MA US",2/22/15,0.11,0.1,39,28
USW00014739,"BOSTON, MA US",2/23/15,0,0,33,4
USW00014739,"BOSTON, MA US",2/24/15,0,0,19,2
USW00014739,"BOSTON, MA US",2/25/15,0.07,1.9,35,14
USW00014739,"BOSTON, MA US",2/26/15,0.02,0.2,22,17
USW00014739,"BOSTON, MA US",2/27/15,0,0,27,15
USW00014739,"BOSTON, MA US",2/28/15,0,0,31,12
US1MAMD0012,"ACTON 1.3 SW, MA US",2/1/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/2/15,0.32,3.5,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/3/15,0.82,10.8,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/4/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/5/15,0.15,0.7,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/6/15,0.11,2.6,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/7/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/8/15,0.3,3.5,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/9/15,0.45,5.1,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/10/15,0.38,6.9,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/11/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/12/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/13/15,0.02,0.5,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/14/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/15/15,0.77,15,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/16/15,0.09,1.6,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/17/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/18/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/19/15,0.1,2.4,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/20/15,0.02,0.2,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/21/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/22/15,0.23,2.4,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/23/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/24/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/25/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/26/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/27/15,0,0,,
US1MAMD0012,"ACTON 1.3 SW, MA US",2/28/15,0,0,,
USC00195285,"NEWBURYPORT, MA US",2/1/15,0,0,19,10
USC00195285,"NEWBURYPORT, MA US",2/2/15,0.17,2,29,10
USC00195285,"NEWBURYPORT, MA US",2/3/15,1,16,13,3
USC00195285,"NEWBURYPORT, MA US",2/4/15,0,0,22,3
USC00195285,"NEWBURYPORT, MA US",2/5/15,0.09,1,35,13
USC00195285,"NEWBURYPORT, MA US",2/6/15,0.15,3,34,1
USC00195285,"NEWBURYPORT, MA US",2/7/15,0,0,22,1
USC00195285,"NEWBURYPORT, MA US",2/8/15,0.25,3,30,18
USC00195285,"NEWBURYPORT, MA US",2/9/15,0.45,6,25,9
USC00195285,"NEWBURYPORT, MA US",2/10/15,0.5,9,16,11
USC00195285,"NEWBURYPORT, MA US",2/11/15,0,0,31,14
USC00195285,"NEWBURYPORT, MA US",2/12/15,0,0,22,4
USC00195285,"NEWBURYPORT, MA US",2/13/15,0.08,1.5,25,7
USC00195285,"NEWBURYPORT, MA US",2/14/15,0,0,17,-9
USC00195285,"NEWBURYPORT, MA US",2/15/15,0.57,12,24,-9
USC00195285,"NEWBURYPORT, MA US",2/16/15,0.04,0.8,20,-3
USC00195285,"NEWBURYPORT, MA US",2/17/15,0,0,16,-3
USC00195285,"NEWBURYPORT, MA US",2/18/15,0,0,23,6
USC00195285,"NEWBURYPORT, MA US",2/19/15,0.07,1.5,29,10
USC00195285,"NEWBURYPORT, MA US",2/20/15,0,0,31,5
USC00195285,"NEWBURYPORT, MA US",2/21/15,0,0,18,-2
USC00195285,"NEWBURYPORT, MA US",2/22/15,0.32,3.5,32,-3
USC00195285,"NEWBURYPORT, MA US",2/23/15,0,0,37,24
USC00195285,"NEWBURYPORT, MA US",2/24/15,0,0,29,-7
USC00195285,"NEWBURYPORT, MA US",2/25/15,0.03,0.5,18,-7
USC00195285,"NEWBURYPORT, MA US",2/26/15,0,0,32,10
USC00195285,"NEWBURYPORT, MA US",2/27/15,0,0,22,9
USC00195285,"NEWBURYPORT, MA US",2/28/15,0,0,25,6
USC00198278,"SUNDERLAND, MA US",2/1/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/2/15,0.32,4.1,,
USC00198278,"SUNDERLAND, MA US",2/3/15,0.51,5.7,,
USC00198278,"SUNDERLAND, MA US",2/4/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/5/15,0.05,1.2,,
USC00198278,"SUNDERLAND, MA US",2/6/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/7/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/8/15,0.14,1.8,,
USC00198278,"SUNDERLAND, MA US",2/9/15,0.32,3.3,,
USC00198278,"SUNDERLAND, MA US",2/10/15,0.27,3.6,,
USC00198278,"SUNDERLAND, MA US",2/11/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/12/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/13/15,0,0.3,,
USC00198278,"SUNDERLAND, MA US",2/14/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/15/15,0.23,3.6,,
USC00198278,"SUNDERLAND, MA US",2/16/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/17/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/18/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/19/15,0.02,0.6,,
USC00198278,"SUNDERLAND, MA US",2/20/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/21/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/22/15,0.32,3.9,,
USC00198278,"SUNDERLAND, MA US",2/23/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/24/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/25/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/26/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/27/15,0,0,,
USC00198278,"SUNDERLAND, MA US",2/28/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/1/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/2/15,0.43,4.7,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/3/15,1.12,9.6,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/4/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/5/15,0.07,0.1,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/6/15,0.03,0.9,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/7/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/8/15,0.28,3.6,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/9/15,0.33,4.1,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/10/15,0.4,5.6,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/11/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/12/15,0.01,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/13/15,0.03,0.5,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/14/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/15/15,0.8,10.3,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/17/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/18/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/19/15,0.05,1.4,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/20/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/21/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/22/15,0.26,1.6,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/23/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/24/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/25/15,0.03,0.7,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/26/15,0,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/27/15,0.01,0,,
US1MAMD0007,"WINCHESTER 0.7 SE, MA US",2/28/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/1/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/2/15,0.26,3.6,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/3/15,0.57,12.6,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/4/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/5/15,0.02,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/6/15,0.06,0.8,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/7/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/8/15,0.28,3.7,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/9/15,0.38,8.4,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/10/15,0.61,11.7,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/11/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/12/15,0.01,0.5,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/13/15,0.05,1,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/14/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/15/15,0.57,10.2,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/16/15,0.15,6,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/17/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/18/15,0.02,0.6,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/19/15,0.07,1.6,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/20/15,0.02,0.8,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/21/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/22/15,0.24,1.1,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/23/15,0.01,0.1,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/24/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/25/15,0.08,1.9,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/26/15,0,0,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/27/15,0.01,0.2,,
US1MASF0002,"WINTHROP 0.2 N, MA US",2/28/15,0,0,,
USC00198793,"WARE, MA US",2/1/15,0,0,,
USC00198793,"WARE, MA US",2/2/15,0.35,3.5,,
USC00198793,"WARE, MA US",2/3/15,0.66,6,,
USC00198793,"WARE, MA US",2/4/15,0,0,,
USC00198793,"WARE, MA US",2/5/15,0.3,2.6,,
USC00198793,"WARE, MA US",2/6/15,0.08,1.3,,
USC00198793,"WARE, MA US",2/7/15,0,0,,
USC00198793,"WARE, MA US",2/8/15,0.22,2,,
USC00198793,"WARE, MA US",2/9/15,0.48,4.5,,
USC00198793,"WARE, MA US",2/10/15,0.24,2.6,,
USC00198793,"WARE, MA US",2/11/15,0,0,,
USC00198793,"WARE, MA US",2/12/15,0,0,,
USC00198793,"WARE, MA US",2/13/15,0,0,,
USC00198793,"WARE, MA US",2/14/15,0,0,,
USC00198793,"WARE, MA US",2/15/15,0.28,4.4,,
USC00198793,"WARE, MA US",2/16/15,0.07,2.4,,
USC00198793,"WARE, MA US",2/17/15,0,0,,
USC00198793,"WARE, MA US",2/18/15,0,0,,
USC00198793,"WARE, MA US",2/19/15,0,0,,
USC00198793,"WARE, MA US",2/20/15,0,0,,
USC00198793,"WARE, MA US",2/21/15,0,0,,
USC00198793,"WARE, MA US",2/22/15,0.39,6,,
USC00198793,"WARE, MA US",2/23/15,0,0,,
USC00198793,"WARE, MA US",2/24/15,0,0,,
USC00198793,"WARE, MA US",2/25/15,0,0,,
USC00198793,"WARE, MA US",2/26/15,0,0,,
USC00198793,"WARE, MA US",2/27/15,0,0,,
USC00198793,"WARE, MA US",2/28/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/1/15,0,0,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/2/15,0.43,6,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/3/15,0.76,15,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/4/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/5/15,0.02,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/6/15,0,0,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/7/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/8/15,0.19,3.5,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/9/15,0.39,4,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/10/15,0.47,5,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/11/15,0,0,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/12/15,0,0,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/13/15,0.01,0.5,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/14/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/15/15,0.51,11,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/16/15,0.07,2,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/17/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/18/15,0,0.5,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/19/15,0.05,1.5,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/20/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/21/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/22/15,0.25,1,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/23/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/24/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/25/15,0.02,1,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/26/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/27/15,0,,,
US1MASF0004,"BRIGHTON 0.5 W, MA US",2/28/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/1/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/2/15,0.56,4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/3/15,0.62,6.4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/4/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/5/15,0.12,1,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/6/15,0.06,3,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/7/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/8/15,0.19,4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/9/15,0.41,3.4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/10/15,0.32,4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/11/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/12/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/13/15,0.04,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/14/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/15/15,0.39,5.5,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/16/15,0.13,3,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/17/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/18/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/19/15,0.01,0.5,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/20/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/21/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/22/15,0.5,4,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/23/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/24/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/25/15,0.01,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/26/15,0,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/27/15,0.01,0,,
USC00197627,"SOUTHBRIDGE 3 SW, MA US",2/28/15,0,0,,
USC00193821,"HYANNIS, MA US",2/1/15,0,0,25,14
USC00193821,"HYANNIS, MA US",2/2/15,0.52,0,34,16
USC00193821,"HYANNIS, MA US",2/3/15,0.54,0,37,10
USC00193821,"HYANNIS, MA US",2/4/15,0,0,37,8
USC00193821,"HYANNIS, MA US",2/5/15,0,0,38,17
USC00193821,"HYANNIS, MA US",2/6/15,0,0,37,5
USC00193821,"HYANNIS, MA US",2/7/15,0,0,23,11
USC00193821,"HYANNIS, MA US",2/8/15,0.09,1.5,32,23
USC00193821,"HYANNIS, MA US",2/9/15,0.29,0.3,35,30
USC00193821,"HYANNIS, MA US",2/10/15,0.26,2,33,30
USC00193821,"HYANNIS, MA US",2/11/15,0,0,34,27
USC00193821,"HYANNIS, MA US",2/12/15,0,0,28,23
USC00193821,"HYANNIS, MA US",2/13/15,0.1,0.5,32,11
USC00193821,"HYANNIS, MA US",2/14/15,0,0,20,1
USC00193821,"HYANNIS, MA US",2/15/15,0.48,6,32,9
USC00193821,"HYANNIS, MA US",2/16/15,0.1,2,26,-4
USC00193821,"HYANNIS, MA US",2/17/15,0,0.5,21,3
USC00193821,"HYANNIS, MA US",2/18/15,0.07,1.5,34,14
USC00193821,"HYANNIS, MA US",2/19/15,0.07,2,35,19
USC00193821,"HYANNIS, MA US",2/20/15,0,0,35,4
USC00193821,"HYANNIS, MA US",2/21/15,0,0,18,-2
USC00193821,"HYANNIS, MA US",2/22/15,0.58,0,41,14
USC00193821,"HYANNIS, MA US",2/23/15,0.14,0,36,29
USC00193821,"HYANNIS, MA US",2/24/15,0,0,30,2
